position_name,company,address,salary,time
高级前端工程师,北京寓客资产管理有限公司,北京-朝阳区,1.5-2.5万/月,12-20
人工智能实习生,博奥生物集团有限公司,北京,3-4.5千/月,12-20
生物信息分析师,博奥生物集团有限公司,北京,1-1.5万/月,12-20
高级现场应用工程师/Senior Field Application,苏州仕犇人力资源管理有限公司,异地招聘,1.5-3万/月,12-20
高级Nodejs后端开发工程师,艾拉丁网络科技（北京）有限公司,北京-朝阳区,2-3.5万/月,12-20
规划和决策算法工程师—GJ,新智认知数据服务有限公司,北京-海淀区,2-4万/月,12-20
传感器工程师—GJ,新智认知数据服务有限公司,北京-海淀区,2-4万/月,12-20
安全研究员,恒安嘉新（北京）科技股份公司,北京-海淀区,0.8-1.5万/月,12-20
数据挖掘工程师,北京安德信业信息咨询有限责任公司,北京-海淀区,2.5-3万/月,12-20
openstack运维工程师,深圳市讯方技术股份有限公司,北京-昌平区,0.6-1万/月,12-20
APP测试工程师,汇中泰德投资有限公司,北京,0.8-1万/月,12-20
测试工程师,汇中泰德投资有限公司,北京,0.6-1万/月,12-20
高级数据库工程师,汇中泰德投资有限公司,北京,1.6-3万/月,12-20
高级测试工程师,汇中泰德投资有限公司,北京,1.5-2.5万/月,12-20
高级测试工程师,汇中泰德投资有限公司,北京,1.5-2.5万/月,12-20
服务端开发&运维工程师,汇中泰德投资有限公司,北京,2-3.5万/月,12-20
测试开发工程师,汇中泰德投资有限公司,北京,2-3.5万/月,12-20
服务端高级工程师(C++方向),汇中泰德投资有限公司,北京,2-3.5万/月,12-20
算法工程师,汇中泰德投资有限公司,北京,2.5-4万/月,12-20
算法工程师,汇中泰德投资有限公司,北京,2.5-4.5万/月,12-20
高级Java工程师-北京,北京小鱼易连科技有限公司,北京-朝阳区,1.5-3万/月,12-20
高级运维工程师-北京,北京小鱼易连科技有限公司,北京-朝阳区,1-2.5万/月,12-20
大数据开发工程师,北京小鱼易连科技有限公司,北京-朝阳区,1.5-2万/月,12-20
后台Server测试工程师-北京,北京小鱼易连科技有限公司,北京-朝阳区,1-2万/月,12-20
测试开发工程师,北京腾信软创科技股份有限公司,北京-朝阳区,1.2-1.8万/月,12-20
中级配置管理工程师,北京腾信软创科技股份有限公司,北京-海淀区,1-2万/月,12-20
软件测试工程师,北京腾信软创科技股份有限公司,北京,0.8-1万/月,12-20
运维工程师,北京腾信软创科技股份有限公司,北京-顺义区,0.8-1万/月,12-20
Java软件开发工程师,北京腾信软创科技股份有限公司,北京-西城区,1-1.5万/月,12-20
测试工程师,北京腾信软创科技股份有限公司,北京-西城区,1-1.5万/月,12-20
Web前端开发工程师,北京腾信软创科技股份有限公司,北京-海淀区,1-1.5万/月,12-20
人工智能项目经理,北京响阔文化传播有限公司,北京-海淀区,1.5-3万/月,12-20
大数据开发工程师,北京响阔文化传播有限公司,北京-朝阳区,2-4万/月,12-20
AI平台研发工程师,聚时科技（上海）有限公司,北京-朝阳区,30-70万/年,12-20
Java高级开发工程师,北京声智科技有限公司,北京-海淀区,1.8-3.5万/月,12-20
Java高级开发工程师,北京声智科技有限公司,北京-海淀区,1.8-3.5万/月,12-20
Shell开发工程师,北京声智科技有限公司,北京-海淀区,1-2万/月,12-20
测试开发工程师,北京声智科技有限公司,北京-海淀区,0.8-2万/月,12-20
WEB前端架构师,北京飞利信科技股份有限公司,北京,1.5-2万/月,12-20
大数据架构师,北京飞利信科技股份有限公司,异地招聘,1.5-2万/月,12-20
研究院-云开发测试研究员,深圳市赢时胜信息技术股份有限公司...,北京-朝阳区,1.5-3万/月,12-20
研究院-测试研究员,深圳市赢时胜信息技术股份有限公司...,北京-朝阳区,1.5-3万/月,12-20
数据算法工程师,时趣互动（北京）科技有限公司,北京-朝阳区,1-2万/月,12-20
算法工程师 (MJ000075),上海依图网络科技有限公司,异地招聘,2-4万/月,12-20
运维工程师,上海依图网络科技有限公司,异地招聘,1.5-3万/月,12-20
算法工程师,上海依图网络科技有限公司,异地招聘,1.5-3万/月,12-20
业务开发工程师,上海依图网络科技有限公司,北京-海淀区,1-2万/月,12-20
云运维工程师-COE-北京,上海数慧系统技术有限公司,北京-海淀区,0.8-1.5万/月,12-20
高级数据平台开发工程师,ExaLeap Hong Kong Limited,北京-朝阳区,20-30万/年,12-20
爬虫开发工程师,韦博网讯科技（北京）有限公司,北京,1.5-2万/月,12-20
Java开发工程师（大数据方向）,南京烽火星空通信发展有限公司,北京,1.2-2.4万/月,12-20
Integration Developer (JAVA),北京国际度假区有限公司,北京-通州区,2-3.5万/月,12-20
Software Engineer软件工程师,北京国际度假区有限公司,北京-通州区,2-2.5万/月,12-20
IT Program Manager(Sales & Marketing Technology),北京国际度假区有限公司,北京-通州区,4-5万/月,12-20
"System Engineer, Platform Services 系统工程师",北京国际度假区有限公司,北京-通州区,2-3万/月,12-20
Software Engineer(Oracle EBS),北京国际度假区有限公司,北京-通州区,2.5-3万/月,12-20
高级生物信息工程师,北京康普森生物技术有限公司,北京-昌平区,1-1.5万/月,12-20
中级生物信息工程师,北京康普森生物技术有限公司,北京-昌平区,0.8-1万/月,12-20
实施工程师（北京）,南京君合创胜数据科技有限责任公司,北京-海淀区,8-10万/年,12-20
PTAM-高级技术支持经理,南京君合创胜数据科技有限责任公司,北京-朝阳区,1.8-3万/月,12-20
软件测试工程师,随锐科技股份有限公司,北京-海淀区,6-8千/月,12-20
安全运维工程师,随锐科技股份有限公司,北京-海淀区,1-1.5万/月,12-20
计算机视觉算法工程师,随锐科技股份有限公司,北京-海淀区,2-4万/月,12-20
运维工程师,随锐科技股份有限公司,北京-海淀区,1-1.5万/月,12-20
测试工程师(J12334),北京吉旗咨询服务有限公司,北京-海淀区,1.5-2万/月,12-20
软件工程师,北京中晟信达科技有限公司,北京-海淀区,1.5-3万/月,12-20
技术运维工程师,北京联创信安科技股份有限公司,北京,1-2万/月,12-20
ceph研发工程师,北京联创信安科技股份有限公司,北京,1-2万/月,12-20
后端开发工程师,北京联创信安科技股份有限公司,北京,1-2万/月,12-20
平台开发工程师,北京联创信安科技股份有限公司,北京,1-2万/月,12-20
C++高级软件工程师,上海高重信息科技有限公司,北京-海淀区,1.5-2.5万/月,12-20
云计算运维工程师,普天信息技术有限公司,北京,0.8-1万/月,12-20
网络工程师（安全方向）,上海每联每信息技术有限公司大连分...,北京,2.5-3.5万/月,12-20
系统架构师,上海高重信息科技有限公司,北京-海淀区,2-3万/月,12-20
C++软件工程师,上海高重信息科技有限公司,北京-海淀区,1-1.8万/月,12-20
系统研发工程师,上海高重信息科技有限公司,北京-海淀区,1.5-2万/月,12-20
OpenStack运维技术支持工程师,浙江九州云信息科技有限公司,北京,0.6-1.2万/月,12-20
Openstack开发工程师,浙江九州云信息科技有限公司,北京,1-1.5万/月,12-20
Java架构师,浙江九州云信息科技有限公司,北京,2-3.5万/月,12-20
OpenStack SDN工程师,浙江九州云信息科技有限公司,北京,1.5-3万/月,12-20
OpenStack高级工程师,浙江九州云信息科技有限公司,北京,1-1.5万/月,12-20
Video Analytics Leader,英伟达半导体（上海）有限公司(NV...,异地招聘,,12-20
AI云平台研发实习生,合肥中科类脑智能技术有限公司,北京-海淀区,400元/天,12-20
分布式存储研发工程师,扬州万方电子技术有限责任公司,北京-海淀区,1.3-2.6万/月,12-20
容器云研发工程师,扬州万方电子技术有限责任公司,北京-海淀区,1.3-2.6万/月,12-20
驻场实施工程师,神舟通用北京分公司,北京-海淀区,0.8-1.5万/月,12-20
数据库研发工程师（C语言方向）,神舟通用北京分公司,北京-海淀区,1-2.5万/月,12-20
Quality Specialist /质量主管（Japanese）,亚马逊中国,北京-丰台区,,12-20
数据分析师,神舟通用北京分公司,北京-海淀区,1-2万/月,12-20
Linux系统研发工程师,中标软件有限公司,北京-海淀区,0.8-2万/月,12-20
Linux内核研发高级技术专家,中标软件有限公司,北京-海淀区,1.5-3万/月,12-20
C/C++研发工程师（办公软件）,中标软件有限公司,北京-海淀区,0.8-1.6万/月,12-20
C/C++高级工程师（办公软件）,中标软件有限公司,北京-海淀区,0.8-1.6万/月,12-20
Linux系统QT研发工程师,中标软件有限公司,北京-海淀区,0.6-1.3万/月,12-20
Linux系统研发工程师,中标软件有限公司,北京-海淀区,0.8-2万/月,12-20
Linux研发实习生,中标软件有限公司,北京-海淀区,3-4.5千/月,12-20
Linux技术支持工程师,中标软件有限公司,北京-海淀区,5-9千/月,12-20
Linux系统研发实习生,中标软件有限公司,北京-海淀区,3-4.5千/月,12-20
Linux操作系统研发工程师,中标软件有限公司,北京-海淀区,0.8-2万/月,12-20
服务器操作系统产品研发工程师,中标软件有限公司,北京-海淀区,0.8-2.5万/月,12-20
大数据开发工程师,北京中电普华信息技术有限公司,北京-海淀区,1.5-2.5万/月,12-20
大数据开发工程师,中科宇图科技股份有限公司,北京-朝阳区,1.5-2.5万/月,12-20
初级区块链开发工程师,寰宇优才教育科技（北京）有限公司,北京-朝阳区,0.8-1万/月,12-20
2019校招-AI人工智能软件工程师,寰宇优才教育科技（北京）有限公司,北京-朝阳区,0.8-1万/月,12-20
机器学习实习生,寰宇优才教育科技（北京）有限公司,北京-朝阳区,0.8-1万/月,12-20
高级测试工程师,东方网力科技股份有限公司,北京-朝阳区,1-1.5万/月,12-20
软件工程师（西三环花园桥）,聚龙股份有限公司,北京-海淀区,1-1.5万/月,12-20
高级安全测试工程师 (安全评审),北京中油瑞飞信息技术有限责任公司,北京,1.5-3万/月,12-20
GIS数据分析岗,北京中油瑞飞信息技术有限责任公司,北京-石景山区,1-2万/月,12-20
数据分析师（八角）,北京中油瑞飞信息技术有限责任公司,北京-石景山区,1-2万/月,12-20
高端云安全工程师,北京中油瑞飞信息技术有限责任公司,北京-昌平区,1.5-2万/月,12-20
安全渗透工程师,北京中油瑞飞信息技术有限责任公司,北京,1-1.5万/月,12-20
大数据算法工程师,北京中油瑞飞信息技术有限责任公司,北京-东城区,1-2万/月,12-20
软件开发工程师（JAVA）复兴门,北京中油瑞飞信息技术有限责任公司,北京-西城区,1-2万/月,12-20
测试经理,北京中油瑞飞信息技术有限责任公司,北京-昌平区,1-2万/月,12-20
GIS运维岗,北京中油瑞飞信息技术有限责任公司,北京-石景山区,1-2万/月,12-20
软件测试工程师,北京中油瑞飞信息技术有限责任公司,北京,1-2万/月,12-20
工控安全渗透测试,北京中油瑞飞信息技术有限责任公司,北京-昌平区,1-1.5万/月,12-20
大数据系统研发工程师,北京中油瑞飞信息技术有限责任公司,北京-东城区,1-2万/月,12-20
2019应届生-信息安全工程师,北京中油瑞飞信息技术有限责任公司,北京-昌平区,0.6-1万/月,12-20
2019应届生-数据分析工程师,北京中油瑞飞信息技术有限责任公司,北京-昌平区,0.6-1万/月,12-20
2019应届生-软件开发工程师（大数据方向）,北京中油瑞飞信息技术有限责任公司,北京-昌平区,0.6-1万/月,12-20
高级前端工程师（昌平）,北京中油瑞飞信息技术有限责任公司,北京-昌平区,1-2万/月,12-20
运维开发工程师（昌平）,北京中油瑞飞信息技术有限责任公司,北京-昌平区,1-2万/月,12-20
AI算法分析工程师,北京中油瑞飞信息技术有限责任公司,北京-东城区,1-2万/月,12-20
2019应届生-信息安全运维工程师,北京中油瑞飞信息技术有限责任公司,北京-昌平区,0.6-1万/月,12-20
高级软件架构师（开发经理）,北京中油瑞飞信息技术有限责任公司,北京-昌平区,2.5-3.5万/月,12-20
高级云计算架构师,北京中油瑞飞信息技术有限责任公司,北京-昌平区,3-5万/月,12-20
软件开发工程师（java)-复兴门,北京中油瑞飞信息技术有限责任公司,北京-西城区,1-2万/月,12-20
软件开发工程师（Java）(昌平),北京中油瑞飞信息技术有限责任公司,北京-昌平区,1.6-2.8万/月,12-20
软件开发工程师（golang/Java）,北京中油瑞飞信息技术有限责任公司,北京-昌平区,1.5-2.5万/月,12-20
软件开发工程师（Web前端）,北京中油瑞飞信息技术有限责任公司,北京-昌平区,1.5-2.5万/月,12-20
系统运维工程师,北京中油瑞飞信息技术有限责任公司,北京-昌平区,1.5-2.5万/月,12-20
系统运维工程师,北京中油瑞飞信息技术有限责任公司,北京-东城区,1-2万/月,12-20
高级安全测试工程师（渗透测试）,北京中油瑞飞信息技术有限责任公司,北京,1.5-3万/月,12-20
高级安全测试工程师（代码审计）,北京中油瑞飞信息技术有限责任公司,北京,1.5-3万/月,12-20
容器运维工程师,北京中油瑞飞信息技术有限责任公司,北京-石景山区,1-2万/月,12-20
Consultant,微软销售市场和服务集团 （SMSG）,北京,,12-20
Sr Consultant,微软销售市场和服务集团 （SMSG）,北京,,12-20
Research,微软应用与服务部门（ASG）,北京,,12-20
Architect,微软销售市场和服务集团 （SMSG）,北京,,12-20
Architect,微软销售市场和服务集团 （SMSG）,北京,,12-20
Principle SE,微软应用与服务部门（ASG）,北京,,12-20
Sr Consultant,微软销售市场和服务集团 （SMSG）,北京,,12-20
Inside Tech Sales Manager,微软销售市场和服务集团 （SMSG）,北京,,12-20
Cloud Solution Architect,微软销售市场和服务集团 （SMSG）,北京,,12-20
Software engineer II,微软应用与服务部门（ASG）,北京,,12-20
Software engineer II,微软应用与服务部门（ASG）,北京,,12-20
Software engineer II,微软应用与服务部门（ASG）,北京,,12-20
Software engineer II,微软应用与服务部门（ASG）,北京,,12-20
Principle SE,微软应用与服务部门（ASG）,北京,,12-20
Software Engineer II-AI,微软亚洲研究院 （MSRA）,北京,,12-20
SR SE,微软销售市场和服务集团 （SMSG）,北京,,12-20
PFE,微软销售市场和服务集团 （SMSG）,北京,,12-20
Cloud Solution Architect,微软销售市场和服务集团 （SMSG）,北京,,12-20
Architect,微软销售市场和服务集团 （SMSG）,北京,,12-20
算法分析工程师 (MJ000046),上海寒武纪信息科技有限公司,北京-海淀区,2-4万/月,12-19
FPGA验证工程师 (MJ000022),上海寒武纪信息科技有限公司,北京-海淀区,20-60万/年,12-19
工具链开发工程师 (MJ000327),上海寒武纪信息科技有限公司,北京-海淀区,2-4万/月,12-19
C++研发工程师（中高级）,盈科视控（北京）科技有限公司,北京-昌平区,1-1.5万/月,12-19
测试工程师,山东新北洋信息技术股份有限公司北...,北京-海淀区,1-1.5万/月,12-19
